threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.63,3,186,3748,7,0.3,0.9527198779867819,0.015873015873015872,0.03015075376884422,rtdetr,plain,0,pretrained,val
0.66,3,159,3775,7,0.3,0.9595831215048297,0.018518518518518517,0.03488372093023255,rtdetr,plain,0,pretrained,val
0.69,2,131,3803,8,0.2,0.9667005592272496,0.015037593984962405,0.027972027972027972,rtdetr,plain,0,pretrained,val
0.72,1,100,3834,9,0.1,0.974580579562786,0.009900990099009901,0.018018018018018018,rtdetr,plain,0,pretrained,val
0.76,1,74,3860,9,0.1,0.9811896288764617,0.013333333333333334,0.023529411764705882,rtdetr,plain,0,pretrained,val
0.79,1,46,3888,9,0.1,0.9883070665988816,0.02127659574468085,0.03508771929824561,rtdetr,plain,0,pretrained,val
0.82,1,30,3904,9,0.1,0.9923741738688358,0.03225806451612903,0.04878048780487805,rtdetr,plain,0,pretrained,val
0.85,1,20,3914,9,0.1,0.9949161159125572,0.047619047619047616,0.06451612903225806,rtdetr,plain,0,pretrained,val
0.89,1,10,3924,9,0.1,0.9974580579562786,0.09090909090909091,0.09523809523809525,rtdetr,plain,0,pretrained,val
0.92,0,4,3930,10,0.0,0.9989832231825114,0.0,0.0,rtdetr,plain,0,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,plain,0,pretrained,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,plain,0,scratch,test
0.04,13,6823,579,0,1.0,0.07822210213455823,0.0019016968987712111,0.003796174624032705,rtdetr,plain,0,scratch,test
0.07,13,5754,1648,0,1.0,0.22264252904620374,0.00225420495925091,0.004498269896193771,rtdetr,plain,0,scratch,test
0.11,13,4866,2536,0,1.0,0.34261010537692516,0.0026644804263168684,0.005314799672935405,rtdetr,plain,0,scratch,test
0.14,13,4035,3367,0,1.0,0.4548770602539854,0.0032114624505928855,0.006402363949766068,rtdetr,plain,0,scratch,test
0.17,13,3033,4369,0,1.0,0.5902458794920292,0.004267892317793828,0.008499509643674403,rtdetr,plain,0,scratch,test
0.2,13,2124,5278,0,1.0,0.7130505268846258,0.006083294337856809,0.012093023255813955,rtdetr,plain,0,scratch,test
0.24,13,1629,5773,0,1.0,0.7799243447716834,0.007917174177831911,0.015709969788519636,rtdetr,plain,0,scratch,test
0.27,13,1367,6035,0,1.0,0.815320183734126,0.009420289855072464,0.018664752333094045,rtdetr,plain,0,scratch,test
0.3,13,1211,6191,0,1.0,0.8363955687651986,0.010620915032679739,0.021018593371059015,rtdetr,plain,0,scratch,test
0.33,13,1072,6330,0,1.0,0.8551742772223724,0.011981566820276499,0.023679417122040074,rtdetr,plain,0,scratch,test
0.37,13,924,6478,0,1.0,0.8751688732774926,0.013874066168623266,0.02736842105263158,rtdetr,plain,0,scratch,test
0.4,13,837,6565,0,1.0,0.8869224533909754,0.015294117647058824,0.030127462340672075,rtdetr,plain,0,scratch,test
0.43,13,747,6655,0,1.0,0.8990813293704404,0.017105263157894738,0.03363518758085382,rtdetr,plain,0,scratch,test
0.46,13,658,6744,0,1.0,0.9111051067279113,0.019374068554396422,0.038011695906432746,rtdetr,plain,0,scratch,test
0.5,13,561,6841,0,1.0,0.9242096730613347,0.02264808362369338,0.04429301533219762,rtdetr,plain,0,scratch,test
0.53,13,506,6896,0,1.0,0.9316400972710078,0.025048169556840076,0.04887218045112782,rtdetr,plain,0,scratch,test
0.56,13,460,6942,0,1.0,0.9378546338827344,0.02748414376321353,0.05349794238683127,rtdetr,plain,0,scratch,test
0.59,13,414,6988,0,1.0,0.9440691704944609,0.03044496487119438,0.05909090909090909,rtdetr,plain,0,scratch,test
0.63,13,350,7052,0,1.0,0.9527154823020805,0.03581267217630854,0.06914893617021277,rtdetr,plain,0,scratch,test
0.66,13,313,7089,0,1.0,0.9577141313158606,0.03987730061349693,0.07669616519174041,rtdetr,plain,0,scratch,test
0.69,13,268,7134,0,1.0,0.9637935693055931,0.046263345195729534,0.08843537414965986,rtdetr,plain,0,scratch,test
0.72,13,234,7168,0,1.0,0.968386922453391,0.05263157894736842,0.1,rtdetr,plain,0,scratch,test
0.76,12,178,7224,1,0.9230769230769231,0.9759524452850581,0.06315789473684211,0.11822660098522168,rtdetr,plain,0,scratch,test
0.79,12,138,7264,1,0.9230769230769231,0.9813563901648203,0.08,0.14723926380368096,rtdetr,plain,0,scratch,test
0.82,11,101,7301,2,0.8461538461538461,0.9863550391786003,0.09821428571428571,0.176,rtdetr,plain,0,scratch,test
0.85,11,63,7339,2,0.8461538461538461,0.9914887868143745,0.14864864864864866,0.25287356321839083,rtdetr,plain,0,scratch,test
0.89,11,15,7387,2,0.8461538461538461,0.9979735206700892,0.4230769230769231,0.5641025641025641,rtdetr,plain,0,scratch,test
0.92,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,rtdetr,plain,0,scratch,test
0.95,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,0,scratch,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,plain,0,scratch,val
0.04,10,3765,169,0,1.0,0.04295882053889171,0.0026490066225165563,0.005284015852047555,rtdetr,plain,0,scratch,val
0.07,10,2922,1012,0,1.0,0.257244534824606,0.0034106412005457027,0.006798096532970768,rtdetr,plain,0,scratch,val
0.11,10,2290,1644,0,1.0,0.4178952719877987,0.004347826086956522,0.008658008658008658,rtdetr,plain,0,scratch,val
0.14,9,1523,2411,1,0.9,0.6128622267412303,0.00587467362924282,0.011673151750972763,rtdetr,plain,0,scratch,val
0.17,9,905,3029,1,0.9,0.769954245043213,0.009846827133479213,0.019480519480519484,rtdetr,plain,0,scratch,val
0.2,9,501,3433,1,0.9,0.8726487036095577,0.01764705882352941,0.03461538461538462,rtdetr,plain,0,scratch,val
0.24,9,228,3706,1,0.9,0.942043721403152,0.0379746835443038,0.07287449392712551,rtdetr,plain,0,scratch,val
0.27,9,148,3786,1,0.9,0.9623792577529232,0.05732484076433121,0.10778443113772455,rtdetr,plain,0,scratch,val
0.3,9,110,3824,1,0.9,0.9720386375190646,0.07563025210084033,0.13953488372093023,rtdetr,plain,0,scratch,val
0.33,8,86,3848,2,0.8,0.9781392984239959,0.0851063829787234,0.15384615384615383,rtdetr,plain,0,scratch,val
0.37,8,70,3864,2,0.8,0.9822064056939501,0.10256410256410256,0.18181818181818182,rtdetr,plain,0,scratch,val
0.4,8,65,3869,2,0.8,0.9834773767158109,0.1095890410958904,0.19277108433734938,rtdetr,plain,0,scratch,val
0.43,7,60,3874,3,0.7,0.9847483477376716,0.1044776119402985,0.18181818181818182,rtdetr,plain,0,scratch,val
0.46,7,49,3885,3,0.7,0.9875444839857651,0.125,0.21212121212121213,rtdetr,plain,0,scratch,val
0.5,6,44,3890,4,0.6,0.9888154550076258,0.12,0.19999999999999998,rtdetr,plain,0,scratch,val
0.53,6,39,3895,4,0.6,0.9900864260294865,0.13333333333333333,0.2181818181818182,rtdetr,plain,0,scratch,val
0.56,6,35,3899,4,0.6,0.9911032028469751,0.14634146341463414,0.23529411764705882,rtdetr,plain,0,scratch,val
0.59,5,30,3904,5,0.5,0.9923741738688358,0.14285714285714285,0.22222222222222224,rtdetr,plain,0,scratch,val
0.63,5,26,3908,5,0.5,0.9933909506863243,0.16129032258064516,0.24390243902439024,rtdetr,plain,0,scratch,val
0.66,5,24,3910,5,0.5,0.9938993390950687,0.1724137931034483,0.25641025641025644,rtdetr,plain,0,scratch,val
0.69,4,23,3911,6,0.4,0.9941535332994408,0.14814814814814814,0.21621621621621623,rtdetr,plain,0,scratch,val
0.72,4,20,3914,6,0.4,0.9949161159125572,0.16666666666666666,0.23529411764705882,rtdetr,plain,0,scratch,val
0.76,4,20,3914,6,0.4,0.9949161159125572,0.16666666666666666,0.23529411764705882,rtdetr,plain,0,scratch,val
0.79,3,18,3916,7,0.3,0.9954245043213015,0.14285714285714285,0.19354838709677416,rtdetr,plain,0,scratch,val
0.82,2,16,3918,8,0.2,0.9959328927300457,0.1111111111111111,0.14285714285714285,rtdetr,plain,0,scratch,val
0.85,2,15,3919,8,0.2,0.9961870869344179,0.11764705882352941,0.14814814814814817,rtdetr,plain,0,scratch,val
0.89,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,rtdetr,plain,0,scratch,val
0.92,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,rtdetr,plain,0,scratch,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,plain,0,scratch,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,plain,1,pretrained,test
0.04,13,5668,1734,0,1.0,0.23426101053769252,0.002288329519450801,0.0045662100456621,rtdetr,plain,1,pretrained,test
0.07,13,3055,4347,0,1.0,0.58727370980816,0.00423728813559322,0.008438818565400843,rtdetr,plain,1,pretrained,test
0.11,12,1953,5449,1,0.9230769230769231,0.7361523912456093,0.0061068702290076335,0.012133468149646106,rtdetr,plain,1,pretrained,test
0.14,11,1532,5870,2,0.8461538461538461,0.7930289111051068,0.007128969539857421,0.014138817480719795,rtdetr,plain,1,pretrained,test
0.17,11,1263,6139,2,0.8461538461538461,0.8293704404215076,0.008634222919937205,0.017094017094017092,rtdetr,plain,1,pretrained,test
0.2,11,1111,6291,2,0.8461538461538461,0.8499054309646041,0.00980392156862745,0.019383259911894275,rtdetr,plain,1,pretrained,test
0.24,11,947,6455,2,0.8461538461538461,0.8720616049716293,0.011482254697286013,0.022657054582904224,rtdetr,plain,1,pretrained,test
0.27,11,845,6557,2,0.8461538461538461,0.885841664415023,0.012850467289719626,0.02531645569620253,rtdetr,plain,1,pretrained,test
0.3,11,748,6654,2,0.8461538461538461,0.8989462307484464,0.014492753623188406,0.02849740932642487,rtdetr,plain,1,pretrained,test
0.33,11,656,6746,2,0.8461538461538461,0.9113753039718995,0.01649175412293853,0.03235294117647059,rtdetr,plain,1,pretrained,test
0.37,11,538,6864,2,0.8461538461538461,0.927316941367198,0.020036429872495445,0.0391459074733096,rtdetr,plain,1,pretrained,test
0.4,11,443,6959,2,0.8461538461538461,0.9401513104566334,0.024229074889867842,0.047109207708779445,rtdetr,plain,1,pretrained,test
0.43,11,360,7042,2,0.8461538461538461,0.9513644960821399,0.029649595687331536,0.05729166666666667,rtdetr,plain,1,pretrained,test
0.46,11,285,7117,2,0.8461538461538461,0.9614968927316941,0.037162162162162164,0.07119741100323625,rtdetr,plain,1,pretrained,test
0.5,11,241,7161,2,0.8461538461538461,0.9674412320994326,0.04365079365079365,0.08301886792452831,rtdetr,plain,1,pretrained,test
0.53,11,198,7204,2,0.8461538461538461,0.973250472845177,0.05263157894736842,0.09909909909909909,rtdetr,plain,1,pretrained,test
0.56,11,173,7229,2,0.8461538461538461,0.9766279383950284,0.059782608695652176,0.1116751269035533,rtdetr,plain,1,pretrained,test
0.59,11,153,7249,2,0.8461538461538461,0.9793299108349095,0.06707317073170732,0.12429378531073448,rtdetr,plain,1,pretrained,test
0.63,11,136,7266,2,0.8461538461538461,0.9816265874088085,0.07482993197278912,0.1375,rtdetr,plain,1,pretrained,test
0.66,11,123,7279,2,0.8461538461538461,0.9833828694947312,0.08208955223880597,0.14965986394557823,rtdetr,plain,1,pretrained,test
0.69,11,108,7294,2,0.8461538461538461,0.985409348824642,0.09243697478991597,0.16666666666666666,rtdetr,plain,1,pretrained,test
0.72,11,98,7304,2,0.8461538461538461,0.9867603350445825,0.10091743119266056,0.18032786885245905,rtdetr,plain,1,pretrained,test
0.76,11,87,7315,2,0.8461538461538461,0.9882464198865172,0.11224489795918367,0.1981981981981982,rtdetr,plain,1,pretrained,test
0.79,11,75,7327,2,0.8461538461538461,0.9898676033504459,0.12790697674418605,0.22222222222222224,rtdetr,plain,1,pretrained,test
0.82,11,62,7340,2,0.8461538461538461,0.9916238854363686,0.1506849315068493,0.2558139534883721,rtdetr,plain,1,pretrained,test
0.85,10,28,7374,3,0.7692307692307693,0.9962172385841664,0.2631578947368421,0.392156862745098,rtdetr,plain,1,pretrained,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,1,pretrained,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,1,pretrained,test
0.95,0,0,7402,13,0.0,1.0,0.0,0.0,rtdetr,plain,1,pretrained,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,plain,1,pretrained,val
0.04,10,3684,250,0,1.0,0.06354855109303507,0.0027070925825663237,0.005399568034557235,rtdetr,plain,1,pretrained,val
0.07,10,2530,1404,0,1.0,0.356888662938485,0.003937007874015748,0.00784313725490196,rtdetr,plain,1,pretrained,val
0.11,10,1804,2130,0,1.0,0.5414336553126589,0.005512679162072767,0.010964912280701754,rtdetr,plain,1,pretrained,val
0.14,10,1483,2451,0,1.0,0.6230299949161159,0.006697923643670462,0.013306719893546242,rtdetr,plain,1,pretrained,val
0.17,10,1213,2721,0,1.0,0.6916624300965938,0.008176614881439084,0.016220600162206,rtdetr,plain,1,pretrained,val
0.2,10,982,2952,0,1.0,0.7503812913065582,0.010080645161290322,0.01996007984031936,rtdetr,plain,1,pretrained,val
0.24,10,716,3218,0,1.0,0.8179969496695475,0.013774104683195593,0.02717391304347826,rtdetr,plain,1,pretrained,val
0.27,9,564,3370,1,0.9,0.8566344687341129,0.015706806282722512,0.03087478559176672,rtdetr,plain,1,pretrained,val
0.3,8,487,3447,2,0.8,0.8762074224707677,0.01616161616161616,0.031683168316831684,rtdetr,plain,1,pretrained,val
0.33,8,411,3523,2,0.8,0.8955261820030503,0.01909307875894988,0.0372960372960373,rtdetr,plain,1,pretrained,val
0.37,8,354,3580,2,0.8,0.9100152516522624,0.022099447513812154,0.043010752688172046,rtdetr,plain,1,pretrained,val
0.4,8,334,3600,2,0.8,0.9150991357397051,0.023391812865497075,0.045454545454545456,rtdetr,plain,1,pretrained,val
0.43,8,317,3617,2,0.8,0.9194204372140315,0.024615384615384615,0.04776119402985075,rtdetr,plain,1,pretrained,val
0.46,8,302,3632,2,0.8,0.9232333502796136,0.025806451612903226,0.05,rtdetr,plain,1,pretrained,val
0.5,8,284,3650,2,0.8,0.9278088459583121,0.0273972602739726,0.052980132450331126,rtdetr,plain,1,pretrained,val
0.53,7,279,3655,3,0.7,0.9290798169801728,0.024475524475524476,0.0472972972972973,rtdetr,plain,1,pretrained,val
0.56,7,271,3663,3,0.7,0.93111337061515,0.025179856115107913,0.04861111111111112,rtdetr,plain,1,pretrained,val
0.59,7,267,3667,3,0.7,0.9321301474326386,0.025547445255474453,0.04929577464788732,rtdetr,plain,1,pretrained,val
0.63,6,253,3681,4,0.6,0.9356888662938485,0.023166023166023165,0.0446096654275093,rtdetr,plain,1,pretrained,val
0.66,6,244,3690,4,0.6,0.9379766141331978,0.024,0.04615384615384615,rtdetr,plain,1,pretrained,val
0.69,6,228,3706,4,0.6,0.942043721403152,0.02564102564102564,0.04918032786885246,rtdetr,plain,1,pretrained,val
0.72,5,219,3715,5,0.5,0.9443314692425012,0.022321428571428572,0.042735042735042736,rtdetr,plain,1,pretrained,val
0.76,5,194,3740,5,0.5,0.9506863243518048,0.02512562814070352,0.04784688995215311,rtdetr,plain,1,pretrained,val
0.79,4,178,3756,6,0.4,0.9547534316217591,0.02197802197802198,0.04166666666666668,rtdetr,plain,1,pretrained,val
0.82,3,145,3789,7,0.3,0.9631418403660397,0.02027027027027027,0.0379746835443038,rtdetr,plain,1,pretrained,val
0.85,2,93,3841,8,0.2,0.9763599389933909,0.021052631578947368,0.03809523809523809,rtdetr,plain,1,pretrained,val
0.89,2,16,3918,8,0.2,0.9959328927300457,0.1111111111111111,0.14285714285714285,rtdetr,plain,1,pretrained,val
0.92,1,10,3924,9,0.1,0.9974580579562786,0.09090909090909091,0.09523809523809525,rtdetr,plain,1,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,plain,1,pretrained,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,plain,1,scratch,test
0.04,13,4861,2541,0,1.0,0.34328559848689544,0.002667213787443578,0.00532023736443626,rtdetr,plain,1,scratch,test
0.07,13,2686,4716,0,1.0,0.6371251013239665,0.004816598740274175,0.009587020648967551,rtdetr,plain,1,scratch,test
0.11,13,1888,5514,0,1.0,0.7449338016752229,0.006838506049447659,0.013584117032392895,rtdetr,plain,1,scratch,test
0.14,13,1650,5752,0,1.0,0.7770872737098081,0.007817197835237523,0.01551312649164678,rtdetr,plain,1,scratch,test
0.17,13,1457,5945,0,1.0,0.8031613077546609,0.008843537414965987,0.017532029669588674,rtdetr,plain,1,scratch,test
0.2,13,1279,6123,0,1.0,0.8272088624696028,0.010061919504643963,0.01992337164750958,rtdetr,plain,1,scratch,test
0.24,13,1059,6343,0,1.0,0.8569305593082951,0.012126865671641791,0.023963133640552997,rtdetr,plain,1,scratch,test
0.27,13,896,6506,0,1.0,0.8789516346933262,0.014301430143014302,0.02819956616052061,rtdetr,plain,1,scratch,test
0.3,12,714,6688,1,0.9230769230769231,0.9035395838962442,0.01652892561983471,0.03247631935047362,rtdetr,plain,1,scratch,test
0.33,12,554,6848,1,0.9230769230769231,0.9251553634152931,0.02120141342756184,0.04145077720207254,rtdetr,plain,1,scratch,test
0.37,11,399,7003,2,0.8461538461538461,0.9460956498243718,0.026829268292682926,0.05200945626477541,rtdetr,plain,1,scratch,test
0.4,11,311,7091,2,0.8461538461538461,0.9579843285598487,0.034161490683229816,0.06567164179104479,rtdetr,plain,1,scratch,test
0.43,11,241,7161,2,0.8461538461538461,0.9674412320994326,0.04365079365079365,0.08301886792452831,rtdetr,plain,1,scratch,test
0.46,11,185,7217,2,0.8461538461538461,0.9750067549310997,0.05612244897959184,0.10526315789473684,rtdetr,plain,1,scratch,test
0.5,11,134,7268,2,0.8461538461538461,0.9818967846527965,0.07586206896551724,0.13924050632911392,rtdetr,plain,1,scratch,test
0.53,11,91,7311,2,0.8461538461538461,0.9877060253985409,0.10784313725490197,0.191304347826087,rtdetr,plain,1,scratch,test
0.56,11,61,7341,2,0.8461538461538461,0.9917589840583626,0.1527777777777778,0.25882352941176473,rtdetr,plain,1,scratch,test
0.59,11,40,7362,2,0.8461538461538461,0.9945960551202377,0.21568627450980393,0.34375000000000006,rtdetr,plain,1,scratch,test
0.63,11,31,7371,2,0.8461538461538461,0.9958119427181843,0.2619047619047619,0.4,rtdetr,plain,1,scratch,test
0.66,11,22,7380,2,0.8461538461538461,0.9970278303161307,0.3333333333333333,0.47826086956521735,rtdetr,plain,1,scratch,test
0.69,11,17,7385,2,0.8461538461538461,0.997703323426101,0.39285714285714285,0.5365853658536585,rtdetr,plain,1,scratch,test
0.72,11,9,7393,2,0.8461538461538461,0.9987841124020534,0.55,0.6666666666666667,rtdetr,plain,1,scratch,test
0.76,11,4,7398,2,0.8461538461538461,0.9994596055120237,0.7333333333333333,0.7857142857142856,rtdetr,plain,1,scratch,test
0.79,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,rtdetr,plain,1,scratch,test
0.82,11,0,7402,2,0.8461538461538461,1.0,1.0,0.9166666666666666,rtdetr,plain,1,scratch,test
0.85,11,0,7402,2,0.8461538461538461,1.0,1.0,0.9166666666666666,rtdetr,plain,1,scratch,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,1,scratch,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,1,scratch,test
0.95,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,plain,1,scratch,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,plain,1,scratch,val
0.04,9,2570,1364,1,0.9,0.3467208947635994,0.0034897246994959287,0.006952491309385864,rtdetr,plain,1,scratch,val
0.07,9,1472,2462,1,0.9,0.6258261311642095,0.006076975016880486,0.012072434607645873,rtdetr,plain,1,scratch,val
0.11,6,925,3009,4,0.6,0.7648703609557702,0.00644468313641246,0.01275239107332625,rtdetr,plain,1,scratch,val
0.14,5,726,3208,5,0.5,0.8154550076258261,0.006839945280437756,0.01349527665317139,rtdetr,plain,1,scratch,val
0.17,4,597,3337,6,0.4,0.8482460599898323,0.0066555740432612314,0.01309328968903437,rtdetr,plain,1,scratch,val
0.2,3,484,3450,7,0.3,0.8769700050838841,0.006160164271047228,0.012072434607645876,rtdetr,plain,1,scratch,val
0.24,3,380,3554,7,0.3,0.9034062023385867,0.007832898172323759,0.015267175572519083,rtdetr,plain,1,scratch,val
0.27,2,316,3618,8,0.2,0.9196746314184037,0.006289308176100629,0.012195121951219513,rtdetr,plain,1,scratch,val
0.3,1,277,3657,9,0.1,0.9295882053889172,0.0035971223021582736,0.006944444444444445,rtdetr,plain,1,scratch,val
0.33,1,242,3692,9,0.1,0.938485002541942,0.00411522633744856,0.00790513833992095,rtdetr,plain,1,scratch,val
0.37,1,209,3725,9,0.1,0.9468734112862227,0.004761904761904762,0.009090909090909092,rtdetr,plain,1,scratch,val
0.4,1,181,3753,9,0.1,0.9539908490086426,0.005494505494505495,0.01041666666666667,rtdetr,plain,1,scratch,val
0.43,1,166,3768,9,0.1,0.9578037620742247,0.005988023952095809,0.011299435028248588,rtdetr,plain,1,scratch,val
0.46,1,155,3779,9,0.1,0.9605998983223183,0.00641025641025641,0.012048192771084336,rtdetr,plain,1,scratch,val
0.5,1,134,3800,9,0.1,0.9659379766141332,0.007407407407407408,0.013793103448275864,rtdetr,plain,1,scratch,val
0.53,1,124,3810,9,0.1,0.9684799186578547,0.008,0.014814814814814814,rtdetr,plain,1,scratch,val
0.56,1,113,3821,9,0.1,0.9712760549059481,0.008771929824561403,0.016129032258064516,rtdetr,plain,1,scratch,val
0.59,1,98,3836,9,0.1,0.9750889679715302,0.010101010101010102,0.018348623853211014,rtdetr,plain,1,scratch,val
0.63,1,90,3844,9,0.1,0.9771225216065074,0.01098901098901099,0.019801980198019806,rtdetr,plain,1,scratch,val
0.66,1,82,3852,9,0.1,0.9791560752414845,0.012048192771084338,0.021505376344086023,rtdetr,plain,1,scratch,val
0.69,1,76,3858,9,0.1,0.9806812404677173,0.012987012987012988,0.02298850574712644,rtdetr,plain,1,scratch,val
0.72,1,68,3866,9,0.1,0.9827147941026945,0.014492753623188406,0.02531645569620253,rtdetr,plain,1,scratch,val
0.76,1,56,3878,9,0.1,0.9857651245551602,0.017543859649122806,0.029850746268656716,rtdetr,plain,1,scratch,val
