image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0556.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0864.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0833.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0284.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0930.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0158.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0523.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0127.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0196.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0867.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0742.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0632.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0794.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0206.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0558.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0760.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0643.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0277.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0469.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0627.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0389.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0718.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0456.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0799.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0120.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0684.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0176.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0204.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0276.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0547.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0002.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0056.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0175.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0244.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0606.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0374.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0356.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/109MEDIA/DSCF0951.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0827.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0870.JPG,Incorrect
